公司,通訊處名稱,地址,縣市,鄉鎮市區,設立日期,比對方式,信心度
國泰人壽保險股份有限公司,竹科通訊處,300新竹市中華路三段9號3樓之1,新竹市,北區,2009-03-01,road_lookup,0.9
國泰人壽保險股份有限公司,竹光通訊處,300新竹市英明街2號8樓,新竹市,北區,1995-04-19,road_lookup,0.9
國泰人壽保險股份有限公司,竹成通訊處,300新竹市民族路150號10樓,新竹市,東區,2003-08-07,road_lookup,0.9
國泰人壽保險股份有限公司,竹香通訊處,300新竹市英明街2號7樓,新竹市,北區,2010-01-11,road_lookup,0.9
國泰人壽保險股份有限公司,竹縣通訊處,302新竹縣竹北市三民路133號5樓,新竹縣,竹北市,1971-10-02,explicit,1.0
國泰人壽保險股份有限公司,竹北通訊處,302新竹縣竹北市三民路133號3樓,新竹縣,竹北市,1984-03-06,explicit,1.0
國泰人壽保險股份有限公司,科園通訊處,302新竹縣竹北市三民路133號4樓,新竹縣,竹北市,1989-07-01,explicit,1.0
國泰人壽保險股份有限公司,竹苗區部通訊處,351苗栗縣頭份市中華路1201號5樓,苗栗縣,頭份市,2023-11-30,explicit,1.0
國泰人壽保險股份有限公司,北湖通訊處,303新竹縣湖口鄉中正路二段119號1樓,新竹縣,湖口鄉,2020-05-21,explicit,1.0
國泰人壽保險股份有限公司,關西通訊處,306新竹縣關西鎮中興路5號8樓,新竹縣,關西鎮,1995-01-23,explicit,1.0
國泰人壽保險股份有限公司,竹東通訊處,310新竹縣竹東鎮中豐路二段300號4樓,新竹縣,竹東鎮,2003-10-17,explicit,1.0
國泰人壽保險股份有限公司,科東通訊處,310新竹縣竹東鎮中豐路二段300號4樓,新竹縣,竹東鎮,2025-04-01,explicit,1.0
國泰人壽保險股份有限公司,團險中壢通訊處,320桃園市中壢區延平路455號6樓,桃園市,中壢區,1994-09-13,explicit,1.0
國泰人壽保險股份有限公司,中壢通訊處,320桃園市中壢區中央西路一段120號19樓之3,桃園市,中壢區,1994-09-13,explicit,1.0
國泰人壽保險股份有限公司,內壢通訊處,320桃園市中壢區興農路125號6樓,桃園市,中壢區,1978-12-05,explicit,1.0
國泰人壽保險股份有限公司,吉民通訊處,320桃園市中壢區中央西路一段120號20之4,桃園市,中壢區,1994-11-15,explicit,1.0
國泰人壽保險股份有限公司,壢翔通訊處,320桃園市中壢區延平路455號3樓,桃園市,中壢區,1978-12-05,explicit,1.0
國泰人壽保險股份有限公司,平鎮通訊處,320桃園市中壢區中央東路88號12樓,桃園市,中壢區,1991-05-01,explicit,1.0
國泰人壽保險股份有限公司,立成通訊處,320桃園市中壢區延平路455號8樓,桃園市,中壢區,2016-12-01,explicit,1.0
國泰人壽保險股份有限公司,萬壢通訊處,320桃園市中壢區興農路125號5樓,桃園市,中壢區,1998-12-30,explicit,1.0
國泰人壽保險股份有限公司,年代通訊處,320桃園市中壢區中央西路一段120號17樓C室,桃園市,中壢區,2020-11-05,explicit,1.0
國泰人壽保險股份有限公司,壢揚通訊處,320桃園市中壢區中央西路一段120號17樓B室,桃園市,中壢區,2007-08-06,explicit,1.0
國泰人壽保險股份有限公司,龍潭通訊處,325桃園市龍潭區中正路471號5樓,桃園市,龍潭區,1989-07-01,explicit,1.0
國泰人壽保險股份有限公司,楊梅通訊處,326桃園市楊梅區中山北路二段192號6樓,桃園市,楊梅區,1978-12-05,explicit,1.0
國泰人壽保險股份有限公司,桃竹區部通訊處,326桃園市楊梅區中山北路二段192號2樓,桃園市,楊梅區,2023-11-30,explicit,1.0
國泰人壽保險股份有限公司,新屋通訊處,327桃園市新屋區中正路75號2樓,桃園市,新屋區,1989-07-01,explicit,1.0
國泰人壽保險股份有限公司,桃園區部通訊處,330桃園市桃園區中山路845號11樓,桃園市,桃園區,2023-11-30,explicit,1.0
國泰人壽保險股份有限公司,桃分通訊處,330桃園市桃園區復興路445號3樓,桃園市,桃園區,1969-09-10,explicit,1.0
國泰人壽保險股份有限公司,桃園通訊處,330桃園市桃園區中山路845號7樓B室,桃園市,桃園區,1978-12-05,explicit,1.0
國泰人壽保險股份有限公司,泰成通訊處,330桃園市桃園區中山路845號9樓C室,桃園市,桃園區,1994-09-13,explicit,1.0
國泰人壽保險股份有限公司,桃市通訊處,330桃園市桃園區中山路845號3樓,桃園市,桃園區,1994-07-26,explicit,1.0
國泰人壽保險股份有限公司,桃欣通訊處,330桃園市桃園區中山路845號5樓B室,桃園市,桃園區,1995-04-19,explicit,1.0
國泰人壽保險股份有限公司,吉利通訊處,330桃園市桃園區中山路845號12樓A2,桃園市,桃園區,1999-03-10,explicit,1.0
國泰人壽保險股份有限公司,國惠通訊處,330桃園市桃園區中山路845號6樓A室,桃園市,桃園區,2001-08-23,explicit,1.0
國泰人壽保險股份有限公司,駿翔通訊處,330桃園市桃園區中山路845號11樓B室,桃園市,桃園區,2007-08-06,explicit,1.0
國泰人壽保險股份有限公司,龜山通訊處,330桃園市桃園區萬壽路三段188號3、4樓,桃園市,桃園區,1989-07-01,explicit,1.0
國泰人壽保險股份有限公司,桃興通訊處,330桃園市桃園區中山路845號14樓,桃園市,桃園區,2009-03-01,explicit,1.0
國泰人壽保險股份有限公司,桃晟通訊處,330桃園市桃園區中山路845號15樓A室,桃園市,桃園區,2020-12-03,explicit,1.0
國泰人壽保險股份有限公司,北桃通訊處,330桃園市桃園區中山路845號3樓A室,桃園市,桃園區,2025-12-04,explicit,1.0
國泰人壽保險股份有限公司,百利通訊處,330桃園市桃園區中山路845號12樓,桃園市,桃園區,2025-12-04,explicit,1.0
國泰人壽保險股份有限公司,八德通訊處,334桃園市八德區力行街23號2樓,桃園市,八德區,1989-07-01,explicit,1.0
國泰人壽保險股份有限公司,德利通訊處,334桃園市八德區力行街23號2樓,桃園市,八德區,2004-04-24,explicit,1.0
國泰人壽保險股份有限公司,冠德通訊處,334桃園市八德區廣興路109巷19號,桃園市,八德區,2020-12-03,explicit,1.0
國泰人壽保險股份有限公司,大溪通訊處,335桃園市大溪鎮康莊路263號6樓,桃園市,大溪區,1978-12-05,explicit_legacy_name,0.95
國泰人壽保險股份有限公司,大園通訊處,337桃園市大園區中正東路103號3樓,桃園市,大園區,1989-07-01,explicit,1.0
國泰人壽保險股份有限公司,蘆竹通訊處,338桃園市蘆竹區南崁路一段83號14樓,桃園市,蘆竹區,2002-10-29,explicit,1.0
國泰人壽保險股份有限公司,嘉呈通訊處,338桃園市蘆竹區南崁路一段83號8樓之2,桃園市,蘆竹區,2024-11-28,explicit,1.0
國泰人壽保險股份有限公司,大展通訊處,350苗栗縣竹南鎮博愛街217號5樓,苗栗縣,竹南鎮,1996-08-08,explicit,1.0
國泰人壽保險股份有限公司,佳豐通訊處,350苗栗縣竹南鎮博愛街217號6樓,苗栗縣,竹南鎮,2014-03-20,explicit,1.0
國泰人壽保險股份有限公司,竹南通訊處,350苗栗縣竹南鎮竹南里20鄰博愛街217號4樓,苗栗縣,竹南鎮,2003-10-17,explicit,1.0
國泰人壽保險股份有限公司,頭份通訊處,351苗栗縣頭份市中華路1201號4樓,苗栗縣,頭份市,1994-09-13,explicit,1.0
國泰人壽保險股份有限公司,吉揚通訊處,351苗栗縣頭份市中華路1201號6樓,苗栗縣,頭份市,1994-09-13,explicit,1.0
國泰人壽保險股份有限公司,苗北通訊處,351苗栗縣頭份鎮中華路1201號3樓,苗栗縣,頭份市,1978-12-05,explicit_legacy_name,0.95
國泰人壽保險股份有限公司,後龍通訊處,356苗栗縣後龍鎮中龍里中華路153號7樓,苗栗縣,後龍鎮,1978-12-05,explicit,1.0
國泰人壽保險股份有限公司,通霄通訊處,357苗栗縣通霄鎮通西里12鄰中山路98號4樓,苗栗縣,通霄鎮,1994-09-13,explicit,1.0
國泰人壽保險股份有限公司,苗縣通訊處,360苗栗縣苗栗市中正路408號8樓,苗栗縣,苗栗市,1969-09-10,explicit,1.0
國泰人壽保險股份有限公司,苗栗通訊處,360苗栗縣苗栗市中正路408號5樓,苗栗縣,苗栗市,1994-09-13,explicit,1.0
國泰人壽保險股份有限公司,苗盛通訊處,360苗栗縣苗栗市中正路408號5樓,苗栗縣,苗栗市,2025-12-04,explicit,1.0
國泰人壽保險股份有限公司,中市通訊處,403台中市西區忠明南路499號B1,臺中市,西區,1969-07-28,explicit,1.0
國泰人壽保險股份有限公司,中信通訊處,403台中市西屯區朝富路213號12樓A1,臺中市,西屯區,1994-09-13,explicit,1.0
國泰人壽保險股份有限公司,中南通訊處,403台中市西區英才路530號30樓,臺中市,西區,1978-12-05,explicit,1.0
國泰人壽保險股份有限公司,中西通訊處,403台中市西區忠明南路497號B1,臺中市,西區,1994-09-13,explicit,1.0
國泰人壽保險股份有限公司,南屯通訊處,403台中市西區英才路530號31樓A室,臺中市,西區,2005-10-20,explicit,1.0
國泰人壽保險股份有限公司,長鴻通訊處,403台中市西區台灣大道2段573號8樓J室,臺中市,西區,2002-11-16,explicit,1.0
國泰人壽保險股份有限公司,文心通訊處,403台中市西區英才路530號31樓C室,臺中市,西區,2020-12-03,explicit,1.0
國泰人壽保險股份有限公司,中一區部通訊處,404台中市北區進化路581號17樓,臺中市,北區,2024-03-21,explicit,1.0
國泰人壽保險股份有限公司,團險台中通訊處,404台中市北區進化路581號14樓A室,臺中市,北區,1994-09-13,explicit,1.0
國泰人壽保險股份有限公司,台中區部通訊處,404台中市北區進化路581號9樓,臺中市,北區,2024-03-21,explicit,1.0
國泰人壽保險股份有限公司,中華通訊處,404台中市北區進化路581號11樓,臺中市,北區,1994-09-13,explicit,1.0
國泰人壽保險股份有限公司,中志通訊處,404台中市北區進化路581號13樓,臺中市,北區,1990-07-01,explicit,1.0
國泰人壽保險股份有限公司,台中電話行銷中心,403台中市西區英才路530號39樓之1,臺中市,西區,2007-09-01,explicit,1.0
國泰人壽保險股份有限公司,中利通訊處,404台中市北區進化路581號18樓,臺中市,北區,1994-07-28,explicit,1.0
國泰人壽保險股份有限公司,中美通訊處,404台中市北區進化路583號14樓,臺中市,北區,1994-11-15,explicit,1.0
國泰人壽保險股份有限公司,中一通訊處,404台中市北區進化路581號12樓,臺中市,北區,1996-08-08,explicit,1.0
國泰人壽保險股份有限公司,中北通訊處,404台中市北區進化路581號5樓,臺中市,北區,2002-10-29,explicit,1.0
國泰人壽保險股份有限公司,北屯通訊處,404台中市北區進化路581號4樓,臺中市,北區,1994-09-13,explicit,1.0
國泰人壽保險股份有限公司,立祥通訊處,404台中市北區進化路581號10樓,臺中市,北區,2001-08-23,explicit,1.0
國泰人壽保險股份有限公司,中俊通訊處,404台中市北區進化路581號3樓,臺中市,北區,2003-08-07,explicit,1.0
國泰人壽保險股份有限公司,中新通訊處,404台中市北區進化路581號6樓,臺中市,北區,2010-01-11,explicit,1.0
國泰人壽保險股份有限公司,中科通訊處,407台中市西屯區台灣大道四段859號2樓,臺中市,西屯區,2005-10-20,explicit,1.0
國泰人壽保險股份有限公司,永盛通訊處,403台中市西區台灣大道二段573號8樓C室,臺中市,西區,2026-06-18,explicit,1.0
國泰人壽保險股份有限公司,太平通訊處,411台中市太平區太平路483號4樓,臺中市,太平區,1993-05-01,explicit,1.0
國泰人壽保險股份有限公司,泰億通訊處,411台中市太平區太平路483號4樓,臺中市,太平區,2024-06-13,explicit,1.0
國泰人壽保險股份有限公司,霧峰通訊處,413台中市霧峰區中正路1070號5樓,臺中市,霧峰區,1978-12-05,explicit,1.0
國泰人壽保險股份有限公司,大里通訊處,413台中市霧峰區中正路1070號3樓,臺中市,霧峰區,2005-10-20,explicit,1.0
國泰人壽保險股份有限公司,大日通訊處,414台中市烏日區三民街179號3樓,臺中市,烏日區,1982-06-29,explicit,1.0
國泰人壽保險股份有限公司,豐鴻通訊處,420台中市豐原區圓環北路一段60號8樓,臺中市,豐原區,1969-09-10,explicit,1.0
國泰人壽保險股份有限公司,豐榮通訊處,420台中市豐原區圓環北路一段60號6樓,臺中市,豐原區,2004-09-18,explicit,1.0
國泰人壽保險股份有限公司,豐北通訊處,420台中市豐原區圓環北路一段60號3樓,臺中市,豐原區,1994-09-13,explicit,1.0
國泰人壽保險股份有限公司,豐原通訊處,420台中市豐原區圓環北路一段60號7樓,臺中市,豐原區,2003-08-07,explicit,1.0
國泰人壽保險股份有限公司,豐泰通訊處,420台中市豐原區圓環北路一段60號5樓,臺中市,豐原區,2023-11-30,explicit,1.0
國泰人壽保險股份有限公司,后里通訊處,421台中市后里區甲后路一段641號3樓,臺中市,后里區,1981-06-12,explicit,1.0
國泰人壽保險股份有限公司,東勢通訊處,423台中市東勢區中山路28號9樓,臺中市,東勢區,1990-07-01,explicit,1.0
國泰人壽保險股份有限公司,潭子通訊處,427台中市潭子區潭興路三段40號2樓,臺中市,潭子區,1999-01-14,explicit,1.0
國泰人壽保險股份有限公司,大雅通訊處,428台中市大雅區雅環路2段305號3樓,臺中市,大雅區,1989-07-01,explicit,1.0
國泰人壽保險股份有限公司,大龍通訊處,432台中市大肚區頂街里榮華街3號3樓,臺中市,大肚區,1978-12-05,explicit,1.0
國泰人壽保險股份有限公司,沙鹿通訊處,433台中市沙鹿區日新街70號,臺中市,沙鹿區,1994-12-19,explicit,1.0
國泰人壽保險股份有限公司,威泰通訊處,435台中市梧棲區台灣大道8段176號,臺中市,梧棲區,1978-12-05,explicit,1.0
國泰人壽保險股份有限公司,中港通訊處,436台中市清水區中山路155號3樓,臺中市,清水區,1994-09-13,explicit,1.0
國泰人壽保險股份有限公司,清水通訊處,436台中市清水區中山路155號5樓,臺中市,清水區,1978-12-05,explicit,1.0
國泰人壽保險股份有限公司,大甲通訊處,437台中市大甲區文武路2號7樓,臺中市,大甲區,1980-02-08,explicit,1.0
國泰人壽保險股份有限公司,富甲通訊處,437台中市大甲區文武路2號6樓,臺中市,大甲區,2024-11-28,explicit,1.0
國泰人壽保險股份有限公司,彰縣通訊處,500彰化縣彰化市中山路二段521號5樓,彰化縣,彰化市,1969-09-10,explicit,1.0
國泰人壽保險股份有限公司,彰泰通訊處,500彰化縣彰化市中山路二段521號7樓,彰化縣,彰化市,1994-07-28,explicit,1.0
國泰人壽保險股份有限公司,彰一通訊處,500彰化縣彰化市中山路二段521號8樓,彰化縣,彰化市,1994-11-15,explicit,1.0
